98,115
11,20
8,21
71,85
70,88
68,88
94,115
5,19
88,89
34,41
20,23
2,27
63,85
100,118
9,20
73,82
76,80
8,19
75,88
50,62
85,88
74,78
12,20
47,53
11,17
9,11
96,113
30,33
11,16
95,104
7,22
2,28
19,28
31,43
80,83
34,54
6,7
32,38
6,23
40,55
43,45
81,82
90,109
98,117
70,87
98,100
39,54
96,104
99,104
39,55
69,89
97,109
60,81
7,26
68,78
19,22
108,113
94,116
38,39
4,10
74,83
30,53
30,55
79,86
37,49
63,88
54,55
34,40
91,105
110,119
68,70
35,47
66,69
77,83
107,108
45,58
18,29
30,54
21,23
91,118
78,87
30,46
10,23
83,88
85,89
36,47
38,53
5,12
116,118
36,54
52,59
105,116
64,76
1,6
104,112
45,56
66,80
111,112
22,24
3,8
71,76
99,106
101,104
16,28
72,73
11,15
67,80
70,86
112,114
4,14
30,44
72,74
16,29
66,88
95,109
38,56
81,83
78,82
32,46
87,88
40,54
8,23
63,73
101,112
4,19
61,84
101,117
69,88
33,53
37,41
48,57
14,23
70,76
38,42
13,19
69,76
22,27
60,62
100,119
15,24
71,73
3,25
39,46
37,51
36,59
93,118
10,26
38,48
65,79
100,107
90,106
84,112
76,79
66,86
83,85
73,83
24,79
19,29
91,109
1,10
51,52
99,101
43,44
4,23
41,46
98,103
73,89
6,12
32,50
105,113
100,105
68,76
10,21
30,59
111,118
4,11
69,87
46,53
101,115
70,72
13,23
69,80
92,116
35,54
13,26
1,11
95,113
93,115
30,49
94,110
37,54
90,102
39,56
68,79
80,89
31,39
34,39
47,58
27,29
77,81
99,105
10,20
45,46
92,117
2,23
93,99
67,78
94,101
37,45
47,52
40,42
44,53
100,106
39,44
48,54
63,74
42,45
90,105
82,89
44,58
76,89
36,52
21,29
35,46
61,115
31,50
91,101
68,85
5,7
40,52
52,55
1,20
47,51
102,108
7,24
32,54
34,59
61,73
39,53
96,103
37,46
96,109
91,102
11,14
42,46
98,107
36,41
30,42
44,55
94,100
6,18
63,77
106,111
94,114
37,58
107,118
61,64
106,108
1,29
1,25
105,117
95,96
38,43
33,40
90,108
75,77
64,89
8,12
90,93
83,89
79,83
47,59
0,7
83,84
31,55
92,111
35,49
13,16
69,73
46,59
102,104
90,113
33,45
43,59
8,9
2,60
62,83
96,110
26,28
77,78
77,89
30,37
36,50
93,109
60,84
78,88
30,47
9,21
78,89
30,48
106,107
1,28
90,100
32,58
61,80
112,115
113,118
4,24
93,95
35,59
61,108
5,9
62,71
5,6
114,119
79,82
34,55
97,108
68,82
96,102
39,52
60,79
10,13
60,73
108,114
3,5
93,103
9,14
73,86
37,39
105,109
51,59
78,81
30,40
61,66
110,116
3,26
104,107
0,29
70,83
15,16
31,46
81,88
31,49
101,118
51,56
1,14
101,108
45,59
60,71
108,115
3,6
100,114
117,119
5,15
64,85
44,47
99,119
100,103
44,50
62,63
113,119
90,116
33,48
8,18
65,71
9,22
113,114
61,85
3,23
61,63
110,113
41,49
59,106
64,67
61,71
4,6
81,86
31,44
99,114
43,57
96,107
39,57
2,17
107,111
5,28
63,64
3,82
6,10
0,18
48,59
0,15
48,56
103,108
107,113
2,19
8,77
3,14
60,82
23,27
76,77
0,21
49,52
22,25
0,10
48,51
61,67
39,47
11,18
65,89
34,56
70,89
40,57
97,104
116,119
62,75
5,13
33,51
90,119
24,26
76,81
64,66
45,104
30,36
77,88
1,19
51,58
76,78
103,118
0,25
103,115
49,53
67,74
10,27
10,24
67,71
91,110
63,68
4,79
6,9
6,17
2,105
103,113
0,20
50,57
104,113
1,13
98,104
8,17
8,27
65,80
9,10
77,79
26,29
18,27
44,48
99,117
90,112
4,27
114,116
62,65
43,58
16,21
71,83
90,115
72,87
18,19
76,87
25,28
50,53
1,3
62,88
5,26
97,113
2,13
56,57
34,51
95,97
111,114
32,56
7,14
64,70
93,94
7,21
64,77
98,110
42,52
48,52
0,11
103,104
37,40
31,52
70,75
9,15
37,48
1,5
104,111
50,58
92,118
35,56
7,13
64,69
61,97
92,115
104,110
1,4
103,119
40,48
78,80
1,22
92,114
35,52
87,112
64,68
7,15
47,48
101,119
20,26
112,116
61,81
90,101
34,57
105,115
1,23
52,58
105,118
1,26
101,103
45,54
63,86
52,90
6,27
46,66
63,83
35,39
92,101
35,42
8,15
64,73
39,51
95,99
38,46
66,87
10,18
70,79
14,26
41,57
41,54
97,119
92,103
31,48
60,68
5,27
34,43
33,59
91,99
97,106
40,59
97,103
13,25
51,54
1,12
1,9
104,115
50,59
98,116
42,55
83,87
36,43
33,57
118,119
62,78
5,16
98,114
31,53
82,88
32,57
90,99
5,18
33,56
91,96
16,20
43,54
71,79
92,99
6,19
38,87
63,81
18,24
18,21
72,89
60,78
93,96
36,46
93,105
45,57
66,73
17,25
65,86
10,28
13,29
32,55
111,119
4,12
40,46
96,115
68,80
8,25
65,69
60,85
109,116
107,115
60,63
70,81
33,52
5,11
100,104
72,77
17,23
5,8
62,64
114,115
114,118
4,29
62,67
70,84
0,28
49,59
104,106
40,45
103,110
75,89
79,81
30,50
10,14
66,83
66,77
9,27
66,74
94,113
90,104
14,27
42,50
14,24
70,77
74,86
21,25
64,84
8,10
36,42
13,28
41,53
73,85
73,88
19,26
61,62
110,112
41,45
97,110
5,20
62,82
5,23
15,29
99,107
43,50
15,26
71,75
62,79
14,31
5,17
33,58
5,14
62,76
7,25
47,49
102,106
47,55
0,3
60,64
2,22
80,88
2,16
107,110
0,9
102,118
0,12
103,105
48,53
36,57
8,22
75,78
36,48
93,104
44,46
16,27
1,18
30,38
1,15
51,57
105,119
53,59
55,56
2,12
10,29
5,24
62,86
8,32
34,46
60,83
109,114
3,15
60,77
108,118
60,80
32,36
12,26
68,84
2,90
35,44
92,106
75,76
22,28
39,48
11,19
60,86
21,24
20,29
74,85
47,57
102,114
0,5
102,111
47,54
92,107
22,23
94,109
37,53
7,27
6,28
100,110
69,74
68,71
60,67
12,16
68,74
68,86
13,18
34,50
91,115
18,86
23,112
63,70
98,102
98,105
42,44
12,14
34,38
91,103
13,14
18,25
73,77
31,34
2,15
56,59
80,87
31,37
2,18
90,107
91,100
34,35
71,77
95,105
79,88
31,32
67,77
45,49
72,79
17,22
33,55
72,88
18,20
72,85
43,53
11,21
67,86
67,89
11,24
