9,22
3,19
6,24
2,14
11,18
15,18
20,25
5,19
11,17
16,21
7,24
13,24
14,17
0,20
2,23
1,14
5,29
8,15
12,24
4,5
10,18
14,22
11,12
17,23
15,27
2,5
6,21
1,17
8,19
6,18
2,6
0,1
15,20
7,20
3,15
1,13
16,25
12,13
6,13
10,13
1,4
25,29
2,12
1,11
13,15
2,19
20,27
0,9
15,16
10,27
3,12
7,22
10,19
8,21
13,28
6,29
8,25
16,26
18,23
3,18
8,26
6,16
13,27
13,14
27,28
1,8
2,16
6,8
19,20
6,20
4,20
21,22
0,3
17,22
3,17
15,22
1,10
6,27
3,16
2,29
1,24
6,28
18,21
18,24
21,23
0,4
2,18
1,26
9,20
2,4
10,21
14,19
3,5
21,25
12,21
12,20
22,26
0,14
0,11
22,23
3,7
4,22
14,24
6,11
15,26
5,14
1,5
4,15
3,21
12,29
11,22
11,13
0,7
7,29
1,28
10,11
1,21
12,23
15,25
5,23
10,20
4,18
14,20
15,24
5,12
4,11
10,22
11,20
3,28
13,20
9,24
1,25
7,15
8,29
8,22
0,21
0,25
0,22
23,28
13,16
3,24
10,24
2,7
4,23
14,25
9,10
0,29
10,29
22,24
8,16
4,16
11,19
17,29
3,9
19,23
7,12
9,23
11,29
3,4
6,26
18,25
10,23
4,29
15,17
8,20
0,16
22,28
0,19
0,13
8,14
21,29
1,6
26,28
1,9
9,18
12,22
3,14
5,28
16,24
3,20
12,28
13,29
4,12
6,17
2,15
11,14
5,27
2,26
11,23
2,24
2,13
6,9
17,19
17,26
5,21
16,20
16,23
5,24
17,28
24,28
0,27
2,11
10,28
1,19
9,28
14,26
25,27
1,2
2,27
6,23
18,22
3,10
8,27
23,29
7,16
19,27
13,17
3,25
9,15
14,27
3,8
12,16
7,11
19,22
3,11
11,27
7,18
1,12
9,21
15,19
7,28
2,10
9,29
1,20
9,26
5,18
3,29
20,22
7,23
4,8
13,25
22,29
0,17
13,22
8,12
21,27
5,11
4,21
11,24
2,25
5,20
16,19
13,19
3,27
21,24
8,9
20,26
20,29
7,27
12,26
15,28
20,21
8,24
16,18
1,27
