97,116
74,86
19,28
4,14
5,27
91,99
106,108
106,110
73,78
95,108
52,58
30,33
71,73
38,59
101,116
117,118
34,40
106,109
93,101
37,42
24,29
101,103
111,118
97,112
68,83
94,106
98,113
103,117
73,88
4,10
98,101
99,101
25,79
6,27
110,116
81,83
33,56
97,114
84,89
5,16
92,104
97,99
65,79
65,87
15,21
43,49
37,54
70,88
34,46
48,51
16,29
78,82
108,113
112,119
95,105
68,80
108,118
52,53
61,80
103,106
95,117
34,58
67,86
91,100
97,100
75,81
12,28
67,80
110,114
6,29
5,58
36,38
49,54
56,57
22,24
30,38
36,55
90,109
10,14
30,41
95,115
39,58
33,57
37,38
83,87
67,75
112,114
43,55
81,84
50,59
35,45
61,65
3,23
95,106
32,44
67,68
64,83
67,78
33,49
62,86
14,17
42,48
58,107
6,12
95,114
44,57
86,89
67,79
46,57
5,7
35,36
74,80
16,17
39,43
118,119
18,23
2,6
32,57
32,34
14,29
13,16
95,110
91,111
66,81
106,119
37,47
45,92
109,114
109,117
67,72
81,86
8,32
12,17
92,111
43,51
21,24
47,53
2,20
97,101
94,116
4,25
97,109
60,87
3,4
31,53
110,112
107,119
0,16
30,46
38,87
0,4
5,20
32,50
110,111
0,5
30,31
39,45
35,55
32,35
46,51
100,116
68,85
33,36
13,25
60,61
34,36
45,59
44,47
63,83
71,86
104,105
65,81
69,74
93,111
65,84
65,88
40,43
41,45
96,109
96,112
70,80
3,15
9,19
36,58
41,48
12,20
19,24
38,44
49,50
42,52
95,112
9,29
60,75
30,53
101,106
72,86
70,81
44,56
25,26
82,88
68,79
64,76
97,118
10,17
70,71
35,44
96,119
33,35
100,109
45,57
44,118
33,51
92,95
34,51
34,53
69,70
92,119
71,80
53,55
74,79
33,58
71,89
35,47
61,66
16,22
75,83
68,87
80,88
40,51
53,56
36,48
15,22
26,28
68,82
90,98
70,89
46,48
106,115
34,44
13,22
61,64
35,40
60,85
72,75
7,22
67,71
2,27
60,78
95,100
18,21
97,108
98,119
64,71
41,43
6,16
78,89
21,29
35,51
9,13
40,57
85,88
60,70
66,74
48,49
57,59
64,66
68,84
49,53
7,24
79,88
44,50
8,13
22,29
96,111
63,77
38,40
22,27
46,58
90,114
115,118
5,6
8,14
90,92
38,41
70,77
92,105
32,45
99,102
44,52
13,27
85,86
25,29
8,25
100,111
90,111
61,87
9,15
14,21
95,99
77,84
93,114
63,71
35,59
66,68
10,106
55,59
15,16
1,13
15,19
95,119
51,59
2,10
61,69
90,99
71,77
60,69
67,83
79,84
32,51
91,101
52,54
62,75
91,113
98,103
94,115
42,49
2,11
107,108
99,107
50,51
98,115
91,106
92,106
32,58
4,11
64,78
16,23
13,20
62,89
31,37
51,56
84,86
102,108
31,42
94,96
15,27
9,25
102,107
93,99
39,59
90,119
21,28
84,88
43,52
66,78
38,53
62,72
35,37
64,69
8,12
101,112
42,53
90,113
95,107
73,81
105,113
1,18
70,85
74,76
33,54
81,87
67,89
91,102
41,52
71,88
21,23
9,14
10,42
33,48
49,58
76,77
11,12
64,75
51,54
46,47
62,63
32,40
114,117
68,89
24,26
85,87
99,111
100,118
10,23
62,68
91,97
76,85
60,66
63,74
60,68
67,74
50,54
97,106
41,46
54,58
95,102
100,113
99,119
6,8
31,55
60,67
67,69
