31,56
31,39
13,20
17,27
55,57
75,82
68,82
77,85
79,89
33,40
20,29
33,48
40,57
9,28
64,79
6,22
40,47
35,44
3,13
56,59
69,87
0,13
2,6
36,44
82,89
2,74
71,77
15,28
23,25
61,68
12,15
78,86
12,20
47,50
41,57
40,56
61,79
62,81
18,20
60,64
32,55
13,21
17,21
75,87
38,44
71,85
42,49
75,85
39,48
73,76
74,88
31,55
78,81
65,76
66,72
63,64
5,28
51,58
35,48
69,74
66,71
31,49
67,68
1,25
39,49
33,58
45,59
39,43
4,24
36,57
56,58
65,74
8,21
73,78
1,6
50,56
35,52
70,85
15,18
68,70
74,83
46,51
66,68
33,38
54,58
77,89
30,37
9,23
14,27
64,68
62,78
35,36
68,88
5,22
47,57
42,52
63,67
1,14
63,79
45,58
18,25
60,83
3,15
83,88
31,59
61,62
26,29
26,28
77,78
9,16
36,52
72,82
73,85
50,58
61,73
39,40
43,51
14,23
79,83
77,81
79,86
62,66
4,28
54,56
73,87
60,77
12,28
13,14
69,71
4,20
36,58
38,56
32,59
33,60
14,16
70,87
11,21
63,75
48,51
0,10
62,74
5,12
52,53
35,54
35,43
2,19
37,51
32,34
63,72
32,50
5,58
63,76
5,9
37,57
10,24
2,21
0,16
31,36
80,86
15,29
71,86
16,24
82,86
60,78
35,40
36,53
34,38
64,74
76,83
24,28
60,80
32,33
62,88
3,29
45,54
73,75
65,84
71,82
16,20
43,54
73,89
19,27
14,18
70,71
1,5
71,88
16,26
77,80
27,28
76,89
72,80
0,7
41,48
65,79
8,26
14,24
70,77
40,52
2,17
33,54
62,75
5,13
72,81
17,24
4,25
4,22
61,87
31,35
56,57
42,45
0,8
66,81
38,47
10,16
74,80
67,80
11,18
78,85
17,28
1,12
70,82
42,55
81,83
31,41
80,88
76,88
50,54
55,56
72,79
30,51
79,82
54,55
37,40
61,78
48,52
75,83
22,26
41,55
71,89
16,27
1,17
1,26
8,25
42,43
2,25
75,79
33,52
25,26
76,85
63,89
62,82
5,20
20,22
80,84
31,34
55,59
45,55
16,28
72,73
76,77
39,45
32,51
0,18
39,57
68,69
0,9
48,50
48,53
0,12
67,76
13,15
69,72
40,44
1,10
40,51
71,80
16,21
34,42
8,27
65,80
23,26
16,17
73,81
46,47
15,25
71,74
43,49
63,71
63,74
6,15
37,42
65,82
9,12
66,67
9,17
37,44
65,81
10,19
10,13
66,79
0,26
24,27
0,29
38,42
2,18
7,25
64,81
4,7
0,6
47,58
36,55
8,20
65,70
34,37
5,21
1,29
53,58
30,49
79,80
32,44
3,26
19,21
73,83
6,23
35,38
0,4
47,53
74,84
21,23
36,43
7,26
64,82
7,29
13,26
69,83
41,54
68,79
40,48
63,77
6,21
22,27
67,77
11,12
67,74
65,86
53,57
40,42
68,73
31,46
81,88
63,73
12,26
40,53
84,87
85,86
32,39
60,86
3,21
7,9
64,65
35,49
1,11
51,53
30,34
16,25
43,59
79,88
30,57
60,66
2,24
81,85
31,43
4,26
35,55
12,23
40,50
8,24
36,59
6,24
63,83
35,42
7,10
35,47
63,88
0,2
47,54
64,86
36,47
8,12
32,37
68,85
40,54
14,19
41,59
33,34
72,75
17,18
44,49
62,87
42,47
6,9
34,48
32,38
60,82
77,84
1,15
30,35
79,84
30,53
10,17
66,86
38,54
1,27
53,56
67,70
67,73
10,26
30,31
78,87
55,58
2,11
33,45
7,13
64,69
46,55
7,19
35,56
30,48
1,22
78,80
67,79
11,23
38,40
30,56
12,19
60,73
82,88
31,53
37,55
9,25
37,58
52,54
1,19
35,39
21,22
0,3
44,74
4,15
61,80
14,26
34,46
72,74
16,29
44,48
61,76
4,11
69,76
13,25
32,48
87,88
32,46
61,65
69,80
61,74
4,12
67,84
39,51
72,86
17,29
45,46
63,87
35,46
36,51
65,69
8,16
8,11
36,46
69,81
13,27
49,50
0,22
17,20
44,54
6,7
63,66
44,52
34,53
18,19
12,16
60,70
2,28
11,24
39,53
33,47
2,27
39,58
45,56
60,72
31,52
37,53
66,70
9,20
25,27
49,58
64,77
36,38
7,24
47,51
74,79
20,26
46,57
73,82
10,25
67,72
31,33
2,26
60,68
2,29
31,45
70,84
41,58
68,72
61,64
86,89
32,45
3,27
0,14
48,55
22,29
0,17
37,54
38,45
38,48
69,73
41,44
75,77
9,19
9,10
65,83
14,28
70,78
42,51
4,29
14,22
70,75
5,18
5,15
62,77
34,43
14,31
4,27
52,58
1,23
71,76
15,27
40,49
68,83
12,22
81,89
35,51
15,16
