6,25
2,23
19,20
16,17
0,20
2,18
22,28
9,12
9,21
1,5
21,24
21,27
13,16
14,24
22,24
4,27
4,10
7,25
10,19
5,14
15,26
12,28
12,15
12,25
15,29
6,24
20,29
14,17
7,18
1,13
4,16
14,18
5,10
17,24
11,28
9,17
9,10
9,19
15,19
6,12
1,2
14,15
4,13
23,25
8,23
0,22
9,28
1,19
1,4
9,13
12,18
7,16
7,13
19,24
11,27
16,25
10,13
1,23
10,18
11,29
17,25
6,15
14,27
13,28
6,16
17,27
4,5
13,19
16,26
17,20
10,28
23,28
4,24
14,26
11,24
6,27
22,25
0,16
13,21
2,6
16,24
6,18
11,15
1,20
5,15
18,29
16,28
1,17
2,24
6,23
11,20
13,26
13,29
4,12
3,26
7,26
0,4
20,28
16,23
14,28
25,29
9,16
3,16
12,24
12,27
3,19
20,24
7,22
20,21
11,18
6,21
13,14
7,28
3,25
19,26
7,24
5,16
15,25
4,14
14,16
0,14
22,23
1,6
18,21
19,28
20,22
7,20
12,22
9,20
4,21
14,23
16,29
0,7
0,12
21,28
10,15
16,19
1,18
3,6
12,14
7,12
16,18
4,8
0,17
2,3
10,17
