66,81
94,104
23,26
30,37
32,48
9,28
43,51
92,98
92,115
90,105
11,15
17,23
63,69
11,21
10,28
34,58
34,56
45,59
66,76
33,42
95,115
97,111
93,116
10,18
94,114
94,111
7,26
61,87
5,27
33,43
78,83
2,25
4,17
41,51
69,82
63,78
95,106
77,88
36,41
77,82
79,83
31,38
70,72
101,110
80,82
92,94
76,81
8,10
92,104
63,66
30,51
24,28
37,50
20,24
93,99
44,58
32,42
45,48
9,23
45,56
107,116
105,116
0,10
80,89
81,86
69,89
99,110
64,79
64,69
31,54
91,109
36,51
61,70
5,8
34,45
13,21
21,22
93,113
99,116
4,5
49,58
104,115
1,6
15,29
38,48
105,119
71,85
71,76
34,43
78,79
72,80
31,37
43,53
96,98
79,88
38,47
14,25
33,45
54,56
65,71
49,52
40,45
57,101
6,25
35,52
2,24
7,29
38,50
65,74
76,80
64,67
71,86
60,64
98,117
93,115
103,105
0,9
93,109
35,57
4,27
60,63
101,102
45,55
30,56
52,55
39,40
67,73
61,83
95,116
92,103
91,102
43,50
8,21
68,87
32,59
30,35
8,17
3,7
62,88
45,52
6,17
101,115
15,22
11,29
17,21
41,59
3,22
110,115
57,58
33,36
95,105
41,56
95,104
65,77
81,82
7,24
45,58
101,119
11,24
18,27
101,111
91,96
14,20
116,119
5,10
9,11
99,119
61,77
77,89
12,27
82,87
56,57
9,22
61,64
47,56
41,43
33,50
70,87
60,89
103,112
0,16
76,88
4,15
91,92
5,9
108,116
34,51
77,86
41,50
38,52
43,47
30,50
69,85
93,118
97,108
13,28
38,43
8,13
43,59
78,82
32,34
36,38
46,56
63,76
60,79
71,82
11,17
30,33
38,59
98,119
97,115
90,103
45,47
13,27
75,76
30,59
64,89
14,23
99,102
68,79
70,82
14,19
35,54
66,68
91,118
101,116
42,47
10,12
18,21
41,57
88,89
67,88
107,114
64,81
38,49
9,27
48,56
33,37
100,101
60,73
98,108
71,77
4,9
111,119
4,19
34,54
96,103
16,28
34,38
65,75
64,65
60,88
1,28
106,110
95,111
99,104
37,55
66,72
9,10
65,73
36,57
51,59
18,22
74,80
53,57
98,114
83,84
40,55
52,54
20,28
32,57
34,59
2,60
31,52
82,84
97,98
64,73
40,57
65,68
0,23
32,37
34,40
5,13
77,83
66,73
39,59
46,57
69,88
36,39
99,113
49,59
69,79
98,105
73,81
94,109
62,85
22,26
18,23
11,28
100,115
109,111
42,46
11,19
69,81
13,19
24,27
19,20
0,20
103,116
30,34
8,23
65,86
100,112
20,25
39,53
33,48
68,78
99,100
72,85
41,55
9,25
48,59
80,84
0,17
109,117
3,15
7,18
92,96
92,97
24,29
99,106
39,41
17,25
23,25
38,51
64,68
15,19
66,89
9,19
5,14
16,18
15,16
44,45
70,89
12,23
74,75
38,54
68,75
104,119
1,10
44,57
38,57
102,105
46,47
95,100
37,58
98,104
67,86
31,56
60,84
38,58
85,87
96,109
79,87
62,67
66,71
99,108
78,84
2,12
42,59
102,104
8,9
101,103
99,101
16,25
33,40
30,52
92,106
15,23
61,84
60,76
75,84
74,89
31,45
15,25
54,59
69,74
64,82
93,105
79,80
97,117
68,69
31,44
39,50
20,22
42,51
68,70
30,47
92,110
21,28
36,46
69,87
90,99
99,111
74,82
4,12
112,115
53,59
81,83
91,111
109,113
36,47
68,73
35,39
3,23
110,116
74,77
75,83
94,101
13,16
71,74
17,24
7,27
66,79
90,102
98,116
93,108
37,38
22,29
41,47
70,84
102,108
64,74
36,40
39,49
92,102
65,79
35,55
98,113
27,28
91,107
93,112
36,43
76,83
7,17
97,119
55,57
15,26
6,15
58,87
44,56
93,117
67,75
74,76
64,72
67,78
1,20
82,89
22,28
97,112
3,5
108,117
31,40
31,46
10,19
95,110
98,103
66,77
1,25
106,107
41,49
106,109
8,28
107,119
2,22
100,114
8,22
79,84
65,88
91,110
43,49
95,117
3,18
110,111
97,116
42,55
8,15
73,89
16,21
61,69
8,12
94,118
106,118
96,119
40,50
73,74
73,88
72,74
93,101
36,63
6,18
34,53
90,114
33,46
62,75
75,86
90,118
54,58
106,116
2,7
2,4
106,113
105,118
1,23
95,99
38,46
16,19
71,81
33,56
42,53
103,107
48,55
103,110
0,14
105,108
1,13
69,75
13,18
42,58
0,1
102,113
43,45
115,117
40,51
2,14
107,111
62,74
49,54
15,24
44,55
3,12
109,114
112,114
4,11
103,109
0,13
48,54
90,110
65,70
60,67
5,6
115,118
62,71
66,78
70,78
17,28
60,80
35,53
10,14
71,88
16,26
109,119
22,25
75,82
67,72
39,43
90,112
33,51
90,119
44,48
104,108
0,27
72,89
71,72
77,78
26,28
5,23
14,74
35,41
38,87
6,16
47,48
71,87
33,47
63,73
67,82
7,15
61,115
69,83
13,26
9,29
60,62
12,24
95,98
10,24
67,71
81,84
95,118
39,54
113,115
35,51
95,96
74,84
60,74
90,107
34,50
64,66
1,15
105,110
35,49
92,111
72,83
40,58
4,10
112,113
52,90
6,24
63,83
3,27
111,112
12,29
69,70
37,47
32,53
90,95
70,76
14,17
2,10
106,119
46,50
10,23
67,70
43,46
99,103
50,53
1,3
102,103
69,78
21,27
7,23
36,54
74,81
42,48
7,21
93,96
22,24
75,81
30,31
35,56
20,23
74,79
62,77
61,97
61,108
7,13
94,97
72,75
17,18
78,87
72,88
18,20
44,46
99,118
94,108
61,79
66,69
19,25
70,85
15,18
56,62
6,19
90,100
32,58
77,87
86,88
10,21
67,68
5,25
62,63
114,117
4,25
67,69
13,17
45,92
31,47
81,89
96,112
72,78
108,118
69,72
13,15
6,29
63,88
6,26
33,119
111,113
3,28
94,100
37,44
2,23
108,109
108,112
2,26
91,98
33,58
76,85
70,80
14,27
65,80
41,45
97,110
31,55
94,107
21,23
34,42
6,11
6,8
23,112
77,80
103,114
14,16
84,88
73,77
36,53
66,75
76,84
84,89
32,38
40,53
97,100
99,107
31,49
95,107
12,18
101,107
76,87
30,44
79,81
102,115
0,3
39,47
96,97
26,119
19,28
61,66
36,50
96,106
98,102
41,58
101,109
67,87
11,22
100,111
64,85
104,114
1,5
50,55
1,2
104,111
85,88
2,28
108,114
38,42
94,119
63,84
70,73
72,86
66,85
32,45
0,24
0,21
103,117
49,55
65,66
37,57
94,113
34,55
92,93
63,67
5,28
18,86
11,18
67,83
37,39
60,86
61,85
113,117
4,20
9,21
65,72
93,104
30,43
70,86
9,20
66,70
32,40
98,100
0,25
104,106
0,28
31,36
80,86
31,57
10,106
6,12
6,9
3,102
63,71
9,18
62,65
4,24
114,116
97,102
12,28
68,89
115,116
4,28
62,66
50,57
1,4
104,113
90,94
61,105
112,119
4,16
61,81
68,74
12,13
8,18
69,84
19,21
97,99
34,49
91,114
2,3
106,112
106,115
2,6
54,57
4,22
100,105
14,21
70,74
0,8
48,49
60,70
61,88
114,115
4,23
61,82
4,14
112,117
36,58
36,55
93,114
92,116
7,20
35,47
92,109
10,11
66,80
61,63
3,20
110,113
100,102
44,49
1,17
105,109
1,14
51,56
68,82
102,110
47,53
94,116
69,73
48,58
61,89
113,118
10,26
9,17
70,77
100,113
45,46
96,100
24,79
63,65
34,48
106,108
1,26
21,26
46,48
73,85
19,23
90,98
40,54
93,94
33,38
87,112
12,20
68,81
67,74
10,27
38,55
95,108
97,107
41,42
13,14
69,71
32,33
72,81
11,12
67,77
95,114
33,53
91,93
49,57
0,26
76,79
11,16
67,81
96,110
39,51
96,101
47,49
102,106
36,56
16,32
5,16
62,78
96,105
68,83
62,79
16,54
5,17
5,11
117,118
62,76
15,28
96,107
39,57
100,119
18,24
73,76
35,37
92,108
97,103
40,56
102,118
0,6
75,78
48,53
103,108
0,12
48,50
70,88
64,75
7,19
95,101
66,86
95,113
115,119
62,72
91,94
33,54
36,44
93,100
64,78
7,22
68,88
65,78
93,119
40,59
69,80
98,118
42,57
96,116
40,47
76,78
77,84
93,106
94,105
37,49
9,16
32,50
90,92
61,75
111,114
4,7
61,72
69,77
13,20
33,57
35,44
91,112
34,47
1,9
50,59
42,56
101,114
46,52
8,77
5,22
2,44
34,44
63,64
51,52
104,116
77,85
51,58
105,111
1,16
101,118
93,102
8,11
92,112
30,38
52,56
32,43
86,87
3,25
61,65
90,91
32,49
82,88
31,53
1,8
26,27
76,89
50,52
34,35
91,100
90,96
79,86
30,55
62,86
3,60
5,24
5,21
8,32
91,108
62,89
43,57
99,114
91,105
62,82
10,42
5,20
16,22
43,56
16,24
16,20
16,17
71,79
43,54
60,75
108,113
109,112
3,10
31,43
58,59
2,15
107,112
3,14
109,116
98,112
43,44
67,80
23,27
76,77
0,15
103,111
24,25
21,29
75,79
0,7
102,119
48,51
103,115
0,19
62,83
75,88
61,73
32,51
90,93
45,49
97,109
31,51
82,86
110,117
3,24
110,114
61,67
2,18
107,115
83,87
31,58
109,115
3,13
2,11
107,108
56,58
106,117
55,58
90,108
62,73
90,111
114,118
4,26
62,64
33,49
91,104
72,73
17,19
