40,50
36,50
41,52
31,37
11,12
30,49
42,48
36,47
11,28
43,54
45,52
6,27
9,28
21,23
47,52
39,46
32,57
11,19
38,53
35,40
47,49
5,19
6,20
14,27
0,22
7,14
25,27
50,53
46,54
7,22
8,26
37,44
57,59
2,17
32,59
47,57
0,5
40,54
33,57
42,45
13,23
3,26
52,54
10,14
2,15
44,45
36,54
9,12
33,48
15,21
30,37
3,9
30,45
10,18
2,9
32,38
40,49
33,41
36,43
6,16
34,45
44,56
35,36
39,54
1,14
11,27
3,19
16,28
34,49
49,54
38,59
30,55
18,27
11,23
3,16
17,27
28,29
36,40
16,21
11,21
31,36
7,16
42,54
38,58
30,59
35,42
10,16
43,58
5,13
8,21
31,44
44,58
22,23
21,26
36,37
50,59
3,29
3,13
30,44
13,16
4,18
30,56
37,42
3,10
33,52
6,9
9,10
43,45
37,46
32,52
6,12
33,55
41,55
5,8
37,57
31,39
34,41
41,58
30,42
42,58
10,22
34,56
36,53
14,15
40,57
35,50
50,54
41,59
42,43
7,23
7,21
16,29
12,16
31,51
18,29
38,54
43,48
41,51
4,15
4,27
37,38
44,46
34,59
0,17
19,26
4,7
17,25
34,52
45,58
17,21
0,10
30,50
4,17
14,17
4,5
24,27
10,20
13,25
30,52
46,53
31,42
12,21
31,54
4,16
30,32
41,46
2,11
30,35
32,41
48,56
0,15
46,51
9,24
17,19
36,56
23,29
44,51
13,14
31,55
42,55
3,22
34,47
5,20
39,47
10,12
8,9
0,27
49,58
51,59
1,17
37,40
45,50
24,26
11,20
8,29
6,10
12,27
4,14
45,59
19,21
15,24
34,50
23,27
3,24
11,16
16,20
45,51
54,55
6,17
4,28
12,28
35,56
7,19
7,25
5,9
7,29
9,25
14,18
19,20
52,57
1,22
13,27
41,57
30,31
18,20
45,48
34,51
48,49
0,8
33,54
21,29
11,13
10,15
2,27
1,10
51,52
14,21
41,54
38,42
47,48
20,26
0,7
13,21
7,11
35,48
42,53
11,17
44,59
22,27
44,52
32,48
23,28
27,29
50,56
9,17
7,28
9,19
37,52
32,33
3,15
32,34
45,55
40,52
39,51
19,24
10,28
0,14
48,55
34,48
10,17
38,48
24,29
49,56
5,15
0,2
56,58
18,26
50,57
47,53
12,26
53,54
1,25
32,37
35,47
7,10
34,35
16,22
43,56
5,24
15,29
43,50
35,41
32,53
6,14
32,39
3,21
30,40
34,38
40,48
30,41
6,7
34,39
43,46
1,2
50,52
8,12
35,58
44,53
26,28
11,25
34,55
1,24
9,23
5,26
39,58
6,13
37,55
13,28
35,45
7,8
32,35
3,17
46,47
19,22
42,46
33,53
5,12
35,39
6,24
9,29
2,12
32,50
20,28
47,50
2,18
58,59
2,21
31,40
37,59
9,26
6,21
30,46
1,26
37,41
49,55
0,24
0,21
49,52
12,17
44,49
17,18
2,8
54,59
44,47
4,21
44,57
34,58
6,19
14,24
42,47
46,48
19,23
5,6
33,47
41,56
14,16
41,48
13,26
10,26
54,57
2,6
30,53
6,23
35,38
2,29
12,13
39,59
37,49
9,16
33,36
4,19
33,37
4,20
12,15
31,52
3,7
10,13
17,24
7,18
35,55
56,57
2,13
55,57
8,20
36,55
36,59
53,57
1,28
13,19
32,45
3,27
39,44
11,15
31,35
57,58
2,16
54,58
31,59
3,14
12,22
3,11
31,56
36,38
7,24
32,55
4,12
20,21
46,52
35,53
1,18
9,27
13,24
32,47
51,54
1,12
9,21
18,28
45,56
36,46
8,11
1,8
27,28
6,15
2,26
43,52
16,18
49,50
0,19
48,57
0,16
22,28
39,43
11,14
12,19
46,50
19,25
36,49
8,14
22,25
48,54
0,13
4,24
20,22
14,28
42,51
4,29
47,58
0,6
21,25
21,28
48,50
0,9
18,19
45,47
1,16
51,58
32,58
14,20
19,28
16,27
38,49
38,56
10,25
21,22
36,58
37,39
32,51
4,8
41,47
1,29
38,50
10,19
52,58
1,23
52,55
5,27
16,26
43,57
32,36
3,18
41,45
32,46
36,48
0,12
22,24
11,26
39,55
3,4
2,19
14,31
2,22
31,38
7,13
51,55
30,36
10,24
10,21
38,52
5,18
33,59
12,23
31,57
40,45
12,18
4,25
33,42
42,50
13,15
20,25
35,57
8,25
39,48
12,14
3,6
45,46
18,21
35,43
6,28
37,48
9,15
37,45
0,28
49,59
25,28
5,7
36,52
8,17
32,44
41,43
25,29
0,29
50,51
31,58
2,5
54,56
6,25
22,26
0,11
48,52
38,51
21,24
5,16
9,18
42,49
37,47
46,58
12,29
40,56
4,26
1,15
43,53
16,19
15,23
43,44
2,28
39,53
31,50
3,5
1,27
53,56
53,59
2,3
5,11
23,24
0,18
33,51
5,10
32,56
14,19
4,11
41,50
19,29
7,15
35,52
12,20
37,43
45,53
